timestamp,open,high,low,close,volume
2025-12-15 21:00:00,85787.04,85813.53,85530.01,85630.0,210.21095
2025-12-15 21:15:00,85629.99,86156.22,85582.72,86075.61,184.12201
2025-12-15 21:30:00,86075.62,86173.61,85992.46,86015.61,130.12218
2025-12-15 21:45:00,86015.6,86307.36,86009.35,86243.78,167.12134
2025-12-15 22:00:00,86243.77,86243.78,86001.11,86045.29,145.21398
2025-12-15 22:15:00,86045.29,86081.56,85827.98,86019.97,102.41753
2025-12-15 22:30:00,86019.96,86124.78,85935.66,86045.93,99.17257
2025-12-15 22:45:00,86045.92,86259.32,85982.44,86259.31,94.04524
2025-12-15 23:00:00,86259.32,86470.58,86185.9,86450.85,221.76049
2025-12-15 23:15:00,86450.85,86450.85,86103.67,86229.51,235.54812
2025-12-15 23:30:00,86229.51,86472.7,86197.04,86472.7,163.38061
2025-12-15 23:45:00,86472.69,86472.69,86333.95,86432.08,114.38767
2025-12-16 00:00:00,86432.08,86535.22,86280.0,86323.21,165.52511
2025-12-16 00:15:00,86323.21,86417.37,86156.98,86354.41,94.74276
2025-12-16 00:30:00,86354.41,86356.53,86094.74,86133.04,114.13768
2025-12-16 00:45:00,86133.04,86133.04,85836.6,85865.48,181.64448
2025-12-16 01:00:00,85865.49,86169.62,85718.1,86097.77,126.55993
2025-12-16 01:15:00,86097.76,86151.38,85863.45,85910.61,103.40949
2025-12-16 01:30:00,85910.61,86037.0,85651.92,85834.43,176.1243
2025-12-16 01:45:00,85834.44,85933.81,85740.09,85891.02,121.26557
2025-12-16 02:00:00,85891.02,86033.17,85841.4,85982.11,93.24996
2025-12-16 02:15:00,85982.1,86227.99,85888.0,86200.0,112.58317
2025-12-16 02:30:00,86200.0,86221.11,86068.76,86130.18,85.58116
2025-12-16 02:45:00,86130.17,86156.18,85800.0,85944.01,200.98787
2025-12-16 03:00:00,85944.01,86019.76,85680.0,85728.58,169.18605
2025-12-16 03:15:00,85728.58,85799.95,85608.18,85711.71,126.50405
2025-12-16 03:30:00,85711.71,85848.63,85386.0,85786.65,256.24911
2025-12-16 03:45:00,85786.65,85878.81,85786.65,85875.92,145.10681
2025-12-16 04:00:00,85875.91,85925.77,85792.0,85800.01,84.04769
2025-12-16 04:15:00,85800.01,85814.84,85632.34,85646.98,108.20053
2025-12-16 04:30:00,85646.98,85682.28,85482.04,85646.25,156.75406
2025-12-16 04:45:00,85646.25,85850.0,85266.0,85838.51,262.34881
2025-12-16 05:00:00,85838.5,85976.54,85812.61,85853.68,82.8436
2025-12-16 05:15:00,85853.69,85999.32,85850.0,85986.83,67.71786
2025-12-16 05:30:00,85986.83,86100.0,85948.48,86082.46,93.47015
2025-12-16 05:45:00,86082.46,86200.0,85960.0,86028.11,111.96011
2025-12-16 06:00:00,86028.12,86300.0,86028.12,86225.66,123.79651
2025-12-16 06:15:00,86225.66,86460.17,86225.66,86416.5,114.87934
2025-12-16 06:30:00,86416.5,86458.13,86366.22,86402.16,99.19268
2025-12-16 06:45:00,86402.15,86611.69,86402.15,86508.0,184.81407
2025-12-16 07:00:00,86508.01,86615.38,86330.92,86337.68,263.67314
2025-12-16 07:15:00,86337.69,86390.74,86081.63,86227.32,221.39982
2025-12-16 07:30:00,86227.31,86241.66,85896.35,85896.35,251.80918
2025-12-16 07:45:00,85896.36,86114.05,85850.0,86021.51,206.16013
2025-12-16 08:00:00,86021.51,86239.26,85930.97,86155.95,151.2549
2025-12-16 08:15:00,86155.95,86286.55,86037.88,86271.71,140.06377
2025-12-16 08:30:00,86271.67,86280.0,86087.64,86280.0,68.08466
2025-12-16 08:45:00,86280.0,86380.0,86221.64,86281.18,67.1423
2025-12-16 09:00:00,86281.17,86363.79,86259.31,86342.24,81.33195
2025-12-16 09:15:00,86342.23,86418.23,86201.1,86277.75,99.33739
2025-12-16 09:30:00,86277.75,86416.88,86229.49,86365.62,90.54872
2025-12-16 09:45:00,86365.62,86426.07,86252.65,86350.0,95.36487
2025-12-16 10:00:00,86350.0,86467.97,86275.06,86460.98,80.04611
2025-12-16 10:15:00,86460.98,86505.76,86352.41,86403.78,153.99349
2025-12-16 10:30:00,86403.78,87314.28,86391.48,87143.63,483.45503
2025-12-16 10:45:00,87143.63,87327.7,86866.72,86980.01,239.3464
2025-12-16 11:00:00,86980.01,87056.61,86820.0,86977.1,138.72213
2025-12-16 11:15:00,86977.1,87142.67,86957.83,87142.66,138.63477
2025-12-16 11:30:00,87142.67,87314.28,87056.19,87107.9,203.78559
2025-12-16 11:45:00,87107.89,87330.0,87000.0,87261.45,186.13381
2025-12-16 12:00:00,87261.46,87342.74,87201.18,87244.0,204.09597
2025-12-16 12:15:00,87244.0,87290.42,87107.16,87146.72,192.65197
2025-12-16 12:30:00,87146.73,87258.0,87077.41,87255.12,171.54537
2025-12-16 12:45:00,87255.13,87480.0,87134.25,87212.98,293.28121
2025-12-16 13:00:00,87212.98,87300.0,87064.75,87218.06,261.1932
2025-12-16 13:15:00,87218.07,87566.59,87214.99,87367.6,387.28482
2025-12-16 13:30:00,87367.6,87786.88,86761.44,86933.99,851.0284
2025-12-16 13:45:00,86934.0,87117.39,86410.01,86443.02,645.23275
2025-12-16 14:00:00,86443.02,86959.86,86107.43,86861.18,495.89947
2025-12-16 14:15:00,86861.18,87080.01,86787.7,86935.14,274.78294
2025-12-16 14:30:00,86935.15,87400.0,86908.0,87105.67,534.9552
2025-12-16 14:45:00,87105.67,87763.92,86810.0,87297.99,493.78695
2025-12-16 15:00:00,87298.0,87480.0,86959.18,87233.97,334.15049
2025-12-16 15:15:00,87233.97,87273.05,86839.35,87163.39,356.35773
2025-12-16 15:30:00,87163.4,87354.94,87050.0,87328.43,267.52704
2025-12-16 15:45:00,87328.44,88175.98,87215.17,87977.43,966.35851
2025-12-16 16:00:00,87977.44,87996.21,87625.0,87756.06,284.89215
2025-12-16 16:15:00,87756.07,88050.17,87530.38,87843.23,475.10553
2025-12-16 16:30:00,87843.24,87915.09,87333.08,87530.54,324.0405
2025-12-16 16:45:00,87530.54,87760.01,87451.55,87588.26,216.77844
2025-12-16 17:00:00,87588.26,87837.8,87516.7,87766.45,180.08756
2025-12-16 17:15:00,87766.46,87844.01,87282.48,87343.42,164.56179
2025-12-16 17:30:00,87343.43,87516.93,87138.39,87224.61,218.15999
2025-12-16 17:45:00,87224.62,87278.35,87093.79,87131.99,216.46967
2025-12-16 18:00:00,87132.0,87541.62,87061.23,87487.57,242.24859
2025-12-16 18:15:00,87487.58,87530.94,87278.84,87396.59,98.33745
2025-12-16 18:30:00,87396.59,87940.0,87396.59,87906.41,250.56559
2025-12-16 18:45:00,87906.41,88019.88,87717.0,87781.35,272.84151
2025-12-16 19:00:00,87781.35,87790.91,87333.12,87333.12,242.94018
2025-12-16 19:15:00,87333.12,87450.0,87294.11,87438.48,114.4467
2025-12-16 19:30:00,87438.48,87622.66,87372.38,87567.41,87.99516
2025-12-16 19:45:00,87567.4,87800.0,87534.0,87585.77,108.28739
2025-12-16 20:00:00,87585.76,87687.18,87440.23,87467.51,109.291
2025-12-16 20:15:00,87467.51,87615.92,87343.75,87552.52,66.60243
2025-12-16 20:30:00,87552.51,87812.51,87515.67,87764.62,95.77862
2025-12-16 20:45:00,87764.61,87836.47,87573.22,87573.23,107.0446
2025-12-16 21:00:00,87573.22,87713.01,87496.05,87649.85,64.97964
2025-12-16 21:15:00,87649.84,87750.0,87615.73,87690.31,59.10855
2025-12-16 21:30:00,87690.31,87906.29,87690.31,87876.56,73.43231
2025-12-16 21:45:00,87876.56,87906.29,87716.03,87768.59,71.34486
2025-12-16 22:00:00,87768.6,87885.09,87636.37,87637.9,56.48077
2025-12-16 22:15:00,87637.9,87872.81,87637.9,87872.8,58.72943
2025-12-16 22:30:00,87872.81,87931.48,87824.24,87858.59,69.94149
2025-12-16 22:45:00,87858.59,87858.59,87725.7,87783.34,70.49311
2025-12-16 23:00:00,87783.35,87827.59,87673.39,87734.77,72.06912
2025-12-16 23:15:00,87734.77,87831.36,87602.34,87667.2,58.5604
2025-12-16 23:30:00,87667.21,87803.73,87652.93,87803.72,25.69622
2025-12-16 23:45:00,87803.73,87874.66,87739.2,87863.42,45.43633
2025-12-17 00:00:00,87863.43,87863.43,87540.0,87540.57,87.22609
2025-12-17 00:15:00,87540.57,87639.62,87483.03,87500.72,156.55485
2025-12-17 00:30:00,87500.73,87573.05,87426.06,87440.25,62.46449
2025-12-17 00:45:00,87440.24,87560.0,87440.24,87537.21,38.59969
2025-12-17 01:00:00,87537.22,87680.81,87537.21,87593.83,66.69029
2025-12-17 01:15:00,87593.84,87950.0,87593.83,87760.47,111.68146
2025-12-17 01:30:00,87760.47,87872.4,87573.8,87577.46,52.381
2025-12-17 01:45:00,87577.47,87664.89,87489.12,87552.3,62.45642
2025-12-17 02:00:00,87552.3,87587.14,87239.16,87282.17,73.23901
2025-12-17 02:15:00,87282.17,87393.5,87188.37,87328.31,59.72073
2025-12-17 02:30:00,87328.3,87410.94,87230.05,87400.71,63.4159
2025-12-17 02:45:00,87400.7,87555.55,87379.67,87483.04,79.46471
2025-12-17 03:00:00,87483.04,87615.27,87429.22,87429.23,72.33593
2025-12-17 03:15:00,87429.23,87480.0,87336.72,87347.14,40.08728
2025-12-17 03:30:00,87347.13,87389.84,87200.0,87259.56,106.48526
2025-12-17 03:45:00,87259.56,87290.81,87150.01,87213.59,46.84823
2025-12-17 04:00:00,87213.6,87398.54,87207.74,87324.65,58.55279
2025-12-17 04:15:00,87324.66,87324.66,86977.7,87048.39,140.54185
2025-12-17 04:30:00,87048.4,87106.8,86849.99,86868.24,78.46884
2025-12-17 04:45:00,86868.24,86878.15,86721.86,86752.26,101.23168
2025-12-17 05:00:00,86752.27,86756.74,86420.0,86621.82,247.09374
2025-12-17 05:15:00,86621.82,86681.32,86209.11,86423.92,201.15381
2025-12-17 05:30:00,86423.92,86519.16,86230.0,86488.04,94.21923
2025-12-17 05:45:00,86488.04,86724.93,86452.44,86626.39,91.8264
2025-12-17 06:00:00,86626.4,87005.27,86587.82,86869.22,227.5677
2025-12-17 06:15:00,86869.23,86985.7,86821.77,86872.42,78.31484
2025-12-17 06:30:00,86872.41,86930.67,86763.68,86803.56,98.25871
2025-12-17 06:45:00,86803.57,86815.85,86727.27,86777.98,50.52268
2025-12-17 07:00:00,86777.98,86922.94,86650.0,86662.31,108.64097
2025-12-17 07:15:00,86662.31,86750.0,86593.55,86736.37,95.18833
2025-12-17 07:30:00,86736.38,87169.37,86729.45,87018.96,266.14758
2025-12-17 07:45:00,87018.96,87088.43,86936.06,87045.59,157.0818
2025-12-17 08:00:00,87045.59,87045.59,86800.0,86800.0,144.35712
2025-12-17 08:15:00,86800.01,86822.3,86466.0,86521.1,109.40837
2025-12-17 08:30:00,86521.11,86584.28,86384.61,86489.72,112.4062
2025-12-17 08:45:00,86489.73,86489.73,86326.8,86395.66,90.70273
2025-12-17 09:00:00,86395.67,86509.84,86350.0,86494.65,73.5484
2025-12-17 09:15:00,86494.64,86615.38,86282.66,86336.08,110.01395
2025-12-17 09:30:00,86336.09,86451.57,86262.85,86444.36,108.12487
2025-12-17 09:45:00,86444.36,86477.37,86403.04,86417.46,42.35441
2025-12-17 10:00:00,86417.45,86743.18,86238.91,86680.86,119.77302
2025-12-17 10:15:00,86680.86,86747.5,86522.84,86566.83,92.67094
2025-12-17 10:30:00,86566.83,86816.65,86489.63,86719.9,111.49016
2025-12-17 10:45:00,86719.89,86837.63,86550.0,86624.49,62.32946
2025-12-17 11:00:00,86624.5,86860.01,86565.23,86844.58,107.19905
2025-12-17 11:15:00,86844.58,86892.42,86778.14,86790.61,99.95969
2025-12-17 11:30:00,86790.6,86925.95,86782.41,86898.74,61.7828
2025-12-17 11:45:00,86898.74,87137.42,86858.0,86983.26,235.11153
2025-12-17 12:00:00,86983.26,87215.97,86983.25,87147.88,199.44618
2025-12-17 12:15:00,87147.89,87159.99,86991.12,87090.29,108.42682
2025-12-17 12:30:00,87090.29,87097.99,86834.31,86847.47,211.61378
2025-12-17 12:45:00,86847.47,87095.69,86828.0,87029.55,101.42431
2025-12-17 13:00:00,87029.56,87321.01,86900.01,86900.01,195.13424
2025-12-17 13:15:00,86900.02,87112.37,86817.27,87096.04,172.39352
2025-12-17 13:30:00,87096.04,87392.16,87072.75,87378.1,155.54413
2025-12-17 13:45:00,87378.1,87860.0,87348.15,87631.37,460.9782
2025-12-17 14:00:00,87631.37,87751.57,87481.22,87583.89,170.74638
2025-12-17 14:15:00,87583.89,87900.0,87583.89,87722.88,151.34574
2025-12-17 14:30:00,87722.87,87920.24,87376.0,87496.05,354.8667
2025-12-17 14:45:00,87496.06,89685.17,87161.39,89675.85,1749.74828
2025-12-17 15:00:00,89675.85,90365.85,89417.3,90196.49,1363.68258
2025-12-17 15:15:00,90196.49,90300.0,89630.83,89921.9,668.53115
2025-12-17 15:30:00,89921.89,90076.92,88544.05,88707.75,861.5376
2025-12-17 15:45:00,88707.76,88780.39,87136.97,87233.44,1206.8577
2025-12-17 16:00:00,87233.44,87769.23,86976.0,86976.01,591.59047
2025-12-17 16:15:00,86976.0,87037.26,86299.25,86355.19,792.63045
2025-12-17 16:30:00,86355.19,86697.44,86166.66,86612.54,525.8452
2025-12-17 16:45:00,86612.55,87009.14,86469.81,86986.51,303.22094
2025-12-17 17:00:00,86986.5,87013.22,86485.5,86660.06,308.95631
2025-12-17 17:15:00,86660.06,87103.44,86616.71,86875.18,211.04825
2025-12-17 17:30:00,86875.18,86916.33,86345.81,86355.5,155.05812
2025-12-17 17:45:00,86355.5,86593.89,86265.15,86427.12,137.66502
2025-12-17 18:00:00,86427.12,86850.64,86427.12,86561.16,168.51857
2025-12-17 18:15:00,86561.16,86697.97,86450.0,86486.81,76.16632
2025-12-17 18:30:00,86486.82,86581.9,85818.77,85938.46,391.38426
2025-12-17 18:45:00,85938.46,86008.82,85662.46,85829.22,274.34813
2025-12-17 19:00:00,85829.25,85859.32,85314.0,85521.7,423.48319
2025-12-17 19:15:00,85521.7,85939.92,85493.89,85708.97,284.87527
2025-12-17 19:30:00,85708.97,85862.27,85444.71,85641.54,181.1142
2025-12-17 19:45:00,85641.54,86195.38,85624.0,86018.53,219.71176
2025-12-17 20:00:00,86018.53,86064.0,85644.09,85685.07,251.70972
2025-12-17 20:15:00,85685.07,86252.16,85680.79,86139.53,229.8832
2025-12-17 20:30:00,86139.53,86206.41,85870.04,86117.04,111.42817
2025-12-17 20:45:00,86117.05,86174.56,85800.01,85891.18,116.0383
2025-12-17 21:00:00,85890.36,86049.17,85876.08,86003.43,54.10644
2025-12-17 21:15:00,86003.43,86003.43,85776.0,85844.68,61.5761
2025-12-17 21:30:00,85844.67,85917.47,85700.0,85902.99,94.87483
2025-12-17 21:45:00,85902.99,86011.44,85859.15,85982.88,51.90656
2025-12-17 22:00:00,85982.88,86121.1,85888.2,86064.77,121.54648
2025-12-17 22:15:00,86064.78,86431.14,86001.63,86251.63,177.10053
2025-12-17 22:30:00,86251.63,86318.0,86100.0,86164.73,88.51325
2025-12-17 22:45:00,86164.73,86380.0,86109.75,86339.09,90.34569
2025-12-17 23:00:00,86339.1,86340.6,86001.0,86001.02,69.93511
2025-12-17 23:15:00,86001.01,86092.49,85956.63,86027.53,67.37733
2025-12-17 23:30:00,86027.52,86134.95,85950.0,86103.21,62.35076
2025-12-17 23:45:00,86103.22,86250.0,86073.87,86243.22,51.83606
2025-12-18 00:00:00,86243.23,86294.0,86096.86,86159.18,100.86466
2025-12-18 00:15:00,86159.18,86252.98,86056.56,86247.99,61.57461
2025-12-18 00:30:00,86248.0,86313.71,86151.26,86162.92,63.62754
2025-12-18 00:45:00,86162.92,86287.88,86128.59,86230.74,41.81062
2025-12-18 01:00:00,86230.74,86242.15,85863.93,85961.99,98.60747
2025-12-18 01:15:00,85962.0,86059.8,85884.06,86000.01,71.79843
2025-12-18 01:30:00,86000.01,86150.0,85980.0,86125.49,46.33586
2025-12-18 01:45:00,86125.49,86202.25,86019.99,86119.21,105.50187
2025-12-18 02:00:00,86119.27,86546.66,86011.2,86492.98,131.11327
2025-12-18 02:15:00,86492.98,86863.75,86300.0,86416.19,150.04708
2025-12-18 02:30:00,86416.18,86706.72,86400.0,86698.02,89.17249
2025-12-18 02:45:00,86698.02,86762.52,86627.42,86699.64,131.13988
2025-12-18 03:00:00,86699.64,86699.64,86530.8,86598.17,167.28189
2025-12-18 03:15:00,86598.17,86598.17,86307.0,86307.0,201.06046
2025-12-18 03:30:00,86307.01,86574.52,86270.59,86535.76,195.12437
2025-12-18 03:45:00,86535.76,86660.61,86505.01,86618.34,60.94046
2025-12-18 04:00:00,86618.35,86893.02,86607.34,86762.51,119.23892
2025-12-18 04:15:00,86762.52,86900.0,86689.52,86838.69,98.81155
2025-12-18 04:30:00,86838.69,86901.4,86830.0,86858.55,125.00776
2025-12-18 04:45:00,86858.55,86858.56,86762.51,86765.43,61.77287
2025-12-18 05:00:00,86765.44,86768.78,86607.57,86617.71,107.3978
2025-12-18 05:15:00,86617.72,86656.7,86517.96,86549.11,85.81607
2025-12-18 05:30:00,86549.12,86733.62,86501.36,86669.94,87.65253
2025-12-18 05:45:00,86669.95,86678.61,86384.61,86440.9,99.39564
2025-12-18 06:00:00,86440.9,86572.73,86411.62,86546.0,62.32338
2025-12-18 06:15:00,86546.0,86586.0,86428.0,86466.01,59.8399
2025-12-18 06:30:00,86466.01,86550.0,86413.22,86483.69,59.90978
2025-12-18 06:45:00,86483.7,86660.61,86456.79,86645.93,59.72211
2025-12-18 07:00:00,86645.93,86849.05,86593.07,86791.89,127.69625
2025-12-18 07:15:00,86791.9,86861.45,86791.62,86840.99,92.73253
2025-12-18 07:30:00,86841.0,86863.75,86716.56,86747.75,193.3354
2025-12-18 07:45:00,86747.76,86843.97,86712.5,86833.84,110.5495
2025-12-18 08:00:00,86833.83,86958.95,86685.14,86749.97,110.2683
2025-12-18 08:15:00,86749.96,87038.68,86749.96,86945.13,243.82918
2025-12-18 08:30:00,86945.13,87126.22,86932.47,87029.39,159.53819
2025-12-18 08:45:00,87029.39,87100.0,86953.1,86978.98,185.44073
2025-12-18 09:00:00,86978.98,87020.38,86803.06,86820.0,94.61836
2025-12-18 09:15:00,86820.0,87049.31,86819.99,87012.76,62.91456
2025-12-18 09:30:00,87012.76,87391.5,87012.76,87372.43,345.93668
2025-12-18 09:45:00,87372.43,87392.43,87277.65,87280.95,71.65721
2025-12-18 10:00:00,87280.95,87439.8,87228.55,87341.35,138.89009
2025-12-18 10:15:00,87341.35,87415.12,87272.04,87373.95,58.8376
2025-12-18 10:30:00,87373.96,87453.63,87296.01,87343.32,68.91386
2025-12-18 10:45:00,87343.32,87364.75,87213.27,87341.95,120.3857
2025-12-18 11:00:00,87342.0,87356.81,87111.67,87124.59,78.0923
2025-12-18 11:15:00,87124.58,87186.0,87067.26,87185.99,50.61825
2025-12-18 11:30:00,87185.99,87271.42,87119.81,87143.76,52.35144
2025-12-18 11:45:00,87143.76,87302.88,87143.75,87300.74,52.52466
2025-12-18 12:00:00,87300.5,87350.0,87150.0,87159.79,64.11199
2025-12-18 12:15:00,87159.79,87238.97,87120.04,87143.15,67.23669
2025-12-18 12:30:00,87143.15,87428.0,87143.14,87360.01,148.1826
2025-12-18 12:45:00,87360.01,87387.29,87109.76,87259.99,85.39036
2025-12-18 13:00:00,87259.99,87977.43,87259.99,87899.99,359.07677
2025-12-18 13:15:00,87899.98,87969.61,87577.27,87637.61,192.19147
2025-12-18 13:30:00,87637.62,88848.11,87637.62,88764.37,1183.10956
2025-12-18 13:45:00,88764.36,89203.23,88614.0,88851.7,860.99199
2025-12-18 14:00:00,88851.7,89477.61,88111.73,88144.7,729.0296
2025-12-18 14:15:00,88144.69,88817.2,88111.11,88518.37,526.98002
2025-12-18 14:30:00,88518.37,89131.29,87727.25,87826.78,765.51956
2025-12-18 14:45:00,87826.78,88501.21,87766.27,88345.2,473.3831
